imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt4667094,Cinquanta sbavature di nero,Fifty Shades of Black,2016,2/18/2016,Comedy,92,USA,English,Michael Tiddes,"Marlon Wayans, Rick Alvarez",Fermion Films,"Marlon Wayans, Kali Hawk, Fred Willard, Mike Epps, Affion Crockett, Jane Seymour, Florence Henderson, Andrew Bachelor, Jenny Zigrino, Kate Miner, Sydney Castillo, Irene Choi, Russell Peters, D.C. Ervin, Chaunte Wayans",An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,3.5,19141,"$5,000,000 ","$11,686,940 ",22227514.00,28,84,78
tt0116191,Emma,Emma,1996,3/21/1997,"Comedy, Drama, Romance",120,"UK, USA",English,Douglas McGrath,"Jane Austen, Douglas McGrath",Miramax,"Gwyneth Paltrow, James Cosmo, Greta Scacchi, Alan Cumming, Denys Hawthorne, Sophie Thompson, Jeremy Northam, Toni Collette, Kathleen Byron, Phyllida Law, Edward Woodall, Brett Miley, Brian Capron, Karen Westwood, Paul Williamson","While matchmaking for friends and neighbours, a young 19th Century Englishwoman nearly misses her own chance at love.",6.6,35203,"$6,000,000 ","$22,231,658 ",22231658.00,66,156,57
tt0092965,L'impero del sole,Empire of the Sun,1987,3/18/1988,"Action, Drama, History",153,USA,"English, Japanese, Mandarin, Shanghainese",Steven Spielberg,"Tom Stoppard, J.G. Ballard",Amblin Entertainment,"Christian Bale, John Malkovich, Miranda Richardson, Nigel Havers, Joe Pantoliano, Leslie Phillips, Masatรด Ibu, Emily Richard, Rupert Frazer, Peter Gale, Takatarรด Kataoka, Ben Stiller, David Neidorf, Ralph Seymour, Robert Stephens",A young English boy struggles to survive under Japanese occupation during World War II.,7.7,113212,"$35,000,000 ","$22,238,696 ",22238696.00,62,349,64
tt0473308,Waitress - Ricette d'amore,Waitress,2007,10/12/2007,"Comedy, Drama, Romance",108,USA,English,Adrienne Shelly,Adrienne Shelly,Night and Day Pictures,"Keri Russell, Nathan Fillion, Cheryl Hines, Jeremy Sisto, Andy Griffith, Adrienne Shelly, Eddie Jemison, Lew Temple, Darby Stanchfield, Heidi Sulzman, Lauri Johnson, Sarah Hunley, Cindy Drummond, Nathan Dean, Caroline Fogarty","Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",7,43179,"$1,500,000 ","$19,074,800 ",22240529.00,75,216,178
tt0490204,Reign Over Me,Reign Over Me,2007,8/31/2007,Drama,124,USA,English,Mike Binder,Mike Binder,Relativity Media,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler, Saffron Burrows, Donald Sutherland, Robert Klein, Melinda Dillon, Mike Binder, Jonathan Banks, Rae Allen, Paula Newsome, John de Lancie, Paul Butler, Camille LaChe Smith",A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,7.4,92247,"$20,000,000 ","$19,661,987 ",22242388.00,61,242,156
tt0084503,Pink Floyd: The Wall,Pink Floyd: The Wall,1982,11/19/1982,"Drama, Fantasy, Music",95,UK,English,Alan Parker,"Roger Waters, Roger Waters",Goldcrest Films International,"Bob Geldof, Christine Hargreaves, James Laurenson, Eleanor David, Kevin McKeon, Bob Hoskins, David Bingham, Jenny Wright, Alex McAvoy, Ellis Dale, James Hazeldine, Ray Mort, Margery Mason, Robert Bridges, Michael Ensign",A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,8.1,74761,"$12,000,000 ","$22,244,207 ",22258911.00,47,291,68
tt0117119,Fuga dalla Casa Bianca,My Fellow Americans,1996,12/20/1996,"Adventure, Comedy",101,USA,"English, Spanish",Peter Segal,"E. Jack Kaplan, Richard Chapman",Peters Entertainment,"Jack Lemmon, James Garner, Dan Aykroyd, John Heard, Wilford Brimley, Lauren Bacall, Sela Ward, Everett McGill, Bradley Whitford, James Rebhorn, Esther Rolle, Conchata Ferrell, Jack Kehler, Connie Ray, Tom Everett","Two former U. S. Presidents, hated rivals, join forces to expose the current, corrupt President at the risk of their lives.",6.5,13933,"$21,500,000 ","$22,313,201 ",22313201.00,49,71,31
tt0158811,I Muppets venuti dallo spazio,Muppets from Space,1999,6/2/2000,"Adventure, Comedy, Family",87,USA,English,Tim Hill,"Jerry Juhl, Joey Mazzarino",Jim Henson Pictures,"Dave Goelz, Steve Whitmire, Bill Barretta, Jerry Nelson, Brian Henson, Kevin Clash, Frank Oz, Jeffrey Tambor, F. Murray Abraham, Rob Schneider, Josh Charles, Ray Liotta, David Arquette, Andie MacDowell, Kathy Griffin","Gonzo is contacted by his alien family through his breakfast cereal. But when the men in black kidnap him, it's up to Kermit and the gang to rescue Gonzo and help him reunite with his long-lost family.",6.3,17739,"$24,000,000 ","$16,625,807 ",22323612.00,53,110,70
tt0132512,A prima vista,At First Sight,1999,4/30/1999,"Drama, Romance",128,USA,English,Irwin Winkler,"Oliver Sacks, Steve Levitt",Metro-Goldwyn-Mayer (MGM),"Val Kilmer, Mira Sorvino, Kelly McGillis, Steven Weber, Bruce Davison, Nathan Lane, Ken Howard, Laura Kirk, Margo Winkler, Diana Krall, Brett Robbins, Willie C. Carpenter, Charles Winkler, Drena De Niro, Kelly Chapman",A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,6,12862,"$60,000,000 ","$22,365,133 ",22365133.00,40,104,59
tt0455760,Dead Silence,Dead Silence,2007,3/16/2007,"Horror, Mystery, Thriller",89,USA,English,James Wan,"Leigh Whannell, James Wan",Universal Pictures,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg, Michael Fairman, Joan Heney, Bob Gunton, Laura Regan, Dmitry Chepovetsky, Judith Roberts, Keir Gilchrist, Steven Taylor, David Talbot, Steve Adams, Shelley Peterson, Enn Reitel","A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a murdered ventriloquist.",6.2,83440,"$20,000,000 ","$16,809,076 ",22382047.00,34,358,174
tt6107548,E poi c'รจ Katherine,Late Night,2019,9/12/2019,"Comedy, Drama",102,USA,English,Nisha Ganatra,Mindy Kaling,3 Arts Entertainment,"Emma Thompson, Mindy Kaling, John Lithgow, Hugh Dancy, Reid Scott, Denis O'Hare, Max Casella, Paul Walter Hauser, John Early, Jia Patel, Luke Slattery, Ike Barinholtz, Marc Kudisch, Amy Ryan, Megalyn Echikunwoke",A late night talk show host suspects that she may soon lose her long-running show.,6.5,26125,"$4,000,000 ","$15,499,454 ",22386555.00,70,291,178
tt0269341,Un gioco per due,Two Can Play That Game,2001,8/9/2002,"Comedy, Romance",90,USA,English,Mark Brown,Mark Brown,Screen Gems,"Vivica A. Fox, Morris Chestnut, Anthony Anderson, Gabrielle Union, Wendy Raquel Robinson, Tamala Jones, Mo'Nique, Ray Wise, Bobby Brown, Dondrรฉ T. Whitfield, David Krumholtz, Colby Kane, Amy Hunter, Lee Anthony, Ian 'Blaze' Kelly","An arrogant career woman plays a series of heartless mind-games with her boyfriend to ""put him in line,"" only to discover that he has a few tricks up his own sleeve.",6.2,6146,"$13,000,000 ","$22,235,901 ",22391450.00,35,33,39
tt0099578,Pentagram,The First Power,1990,4/6/1990,"Crime, Horror, Thriller",98,USA,English,Robert Resnikoff,Robert Resnikoff,Interscope Communications,"Lou Diamond Phillips, Tracy Griffith, Jeff Kober, Mykelti Williamson, Elizabeth Arlen, Dennis Lipscomb, Carmen Argenziano, Julianna McCarthy, Nada Despotovich, Sue Giosa, Clayton Landey, Hansford Rowe, Philip Abbott, David Gale, J. Patrick McNamara","A dedicated L.A. police detective and a female psychic must stop a demonic serial killer who was given the powers of resurrection, teleportation and possession.",5.7,3541,"$10,000,000 ","$22,424,195 ",22424195.00,35,40,33
tt0208874,The Contender,The Contender,2000,5/30/2001,"Drama, Thriller",126,"USA, Germany, UK",English,Rod Lurie,Rod Lurie,Cinerenta Medienbeteiligungs KG,"Gary Oldman, Joan Allen, Jeff Bridges, Christian Slater, Sam Elliott, William Petersen, Saul Rubinek, Philip Baker Hall, Mike Binder, Robin Thomas, Mariel Hemingway, Kathryn Morris, Kristen Shaw, Douglas Urbanski, Noah Fryrear","Senator Laine Hanson is a contender for U.S. Vice President, but information and disinformation about her past surfaces that threatens to derail her confirmation.",6.9,22522,"$20,000,000 ","$17,872,723 ",22428990.00,59,377,144
tt0095519,Licenza di guida,License to Drive,1988,6/9/1989,Comedy,88,USA,English,Greg Beeman,Neil Tolkin,Twentieth Century Fox,"Corey Haim, Corey Feldman, Carol Kane, Richard Masur, Heather Graham, Michael Manasseri, Harvey Miller, Michael A. Nickles, Nina Siemaszko, Grant Goodeve, James Avery, Grant Heslov, Michael Ensign, Helen Hanft, Christopher Burton",A teen decides to go for a night on the town with his friends despite flunking his driver's test.,6.4,17846,"$8,000,000 ","$22,433,275 ",22433275.00,36,69,35
tt4326444,Julieta,Julieta,2016,5/26/2016,"Drama, Mystery, Romance",99,Spain,Spanish,Pedro Almodรณvar,"Pedro Almodรณvar, Alice Munro",Echo Lake Entertainment,"Emma Suรกrez, Adriana Ugarte, Daniel Grao, Inma Cuesta, Darรญo Grandinetti, Michelle Jenner, Pilar Castro, Nathalie Poza, Susi Sรกnchez, Joaquรญn Notario, Priscilla Delgado, Blanca Parรฉs, Ariadna Martรญn, Rossy de Palma, Sara Jimรฉnez","After a casual encounter, a brokenhearted woman decides to confront her life and the most important events about her stranded daughter.",7.1,28042,EUR 1350000,"$1,490,948 ",22468044.00,73,61,244
tt0483607,Doomsday - Il giorno del giudizio,Doomsday,2008,8/29/2008,"Action, Sci-Fi, Thriller",113,"UK, USA, South Africa, Germany",English,Neil Marshall,Neil Marshall,Rogue Pictures,"Caryn Peterson, Adeola Ariyo, Emma Cleasby, Christine Tomlinson, Vernon Willemse, Paul Hyett, Daniel Read, Karl Thaning, Stephen Hughes, Jason Cope, Ryan Kruger, Nathan Wheatley, Cecil Carter, Jeremy Crutchley, Rhona Mitra",A futuristic action thriller where a team of people work to prevent a disaster threatening the future of the human race.,6,71410,"$30,000,000 ","$11,008,770 ",22472631.00,51,462,261
tt0080120,I guerrieri della notte,The Warriors,1979,8/30/1979,"Action, Crime, Thriller",92,USA,English,Walter Hill,"Sol Yurick, David Shaber",Paramount Pictures,"Michael Beck, James Remar, Dorsey Wright, Brian Tyler, David Harris, Tom McKitterick, Marcelino Sรกnchez, Terry Michos, Deborah Van Valkenburgh, Roger Hill, David Patrick Kelly, Lynne Thigpen, Ginny Ortiz, Mercedes Ruehl, John Snyder","In the near future, a charismatic leader summons the street gangs of New York City in a bid to take it over. When he is killed, The Warriors are falsely blamed and now must fight their way home while every other gang is hunting them down.",7.6,91839,"$4,000,000 ","$22,490,039 ",22490039.00,65,469,146
tt0103924,Finchรฉ dura siamo a galla,Captain Ron,1992,5/20/1993,"Adventure, Comedy",90,USA,English,Thom Eberhardt,"John Dwyer, John Dwyer",Touchstone Pictures,"Kurt Russell, Martin Short, Mary Kay Place, Benjamin Salisbury, Meadow Sisto, Sunshine Logroรฑo, Jorge Luis Ramos, J.A. Preston, Tanya Soler, Raรบl Estela, Jainardo Batista, Dan Butler, Tom McGowan, Katherine Franco, C.M. Talkington","A Chicagoan inherits an old yacht. He, his wife, daughter and son fly to a Caribbean island and hire a dubious Captain Ron to sail them on an adventure to Miami.",5.8,20023,"$24,000,000 ","$22,518,097 ",22518097.00,39,90,13
tt0115862,L'ultimo appello,The Chamber,1996,5/30/1997,"Crime, Drama, Thriller",113,USA,English,James Foley,"John Grisham, William Goldman",Universal Pictures,"Chris O'Donnell, Gene Hackman, Faye Dunaway, Robert Prosky, Raymond J. Barry, Bo Jackson, Lela Rochon, David Marshall Grant, Nicholas Pryor, Harve Presnell, Richard Bradford, Greg Goossen, Seth Isler, Millie Perkins, Sid Johnson",A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.,6,12443,"$50,000,000 ","$14,551,359 ",22540359.00,45,59,41
tt0164114,Drive Me Crazy,Drive Me Crazy,1999,6/9/2000,"Comedy, Drama, Romance",91,USA,English,John Schultz,"Todd Strasser, Rob Thomas",Twentieth Century Fox,"Melissa Joan Hart, Adrian Grenier, Stephen Collins, Mark Metcalf, William Converse-Roberts, Faye Grant, Susan May Pratt, Kris Park, Ali Larter, Mark Webber, Gabriel Carpenter, Lourdes Benedicto, Keri Lynn Pratt, Natasha Pearce, Derrick Shore","Nicole and Chase used to be BFFs, then junior high happened. The high school centennial dance is coming but Nicole gets dumped. So does Chase. They stage a relationship to get at their exes. They visit each other's worlds. Love in the air?",5.8,17871,"$8,500,000 ","$17,845,337 ",22593409.00,42,147,61
tt0356150,EuroTrip,EuroTrip,2004,8/6/2004,Comedy,92,"USA, Czech Republic","English, French, German, Italian, Japanese","Jeff Schaffer, Alec Berg","Alec Berg, David Mandel",DreamWorks,"Scott Mechlowicz, Jacob Pitts, Kristin Kreuk, Cathy Meils, Nial Iskhakov, Michelle Trachtenberg, Travis Wester, Matt Damon, J. Adams, Christopher Baird, Nicholas J.M. Cloutman, Bruce Fulford, Molly Schade, Jakki Degg, Lenka Vomocilova","Dumped by his girlfriend, a high school grad decides to embark on an overseas adventure in Europe with his friends.",6.6,191486,"$25,000,000 ","$17,771,387 ",22605153.00,45,341,81
tt0115783,Bulletproof,Bulletproof,1996,7/10/1998,"Action, Comedy, Crime",84,USA,English,Ernest R. Dickerson,"Joe Gayton, Joe Gayton",Universal Pictures,"Damon Wayans, Adam Sandler, James Caan, Jeep Swenson, James Farentino, Kristen Wilson, Larry McCoy, Allen Covert, Bill Nunn, Mark Roberts, Mark Casella, Andrew Shaifer, Monica Potter, Jonathan Loughran, Steve White","Two criminals, Keats and Moses, end their friendship, when Keats turns out to be an undercover cop. Many years later, the two are forced to work together when Keats is assigned to protect Moses as a witness.",5.8,34624,"$25,000,000 ","$21,576,954 ",22611954.00,30,66,34
tt2361317,La legge della notte,Live by Night,2016,3/2/2017,"Action, Crime, Drama",129,USA,"English, Spanish",Ben Affleck,"Ben Affleck, Dennis Lehane",Appian Way,"Ben Affleck, Elle Fanning, Remo Girone, Brendan Gleeson, Robert Glenister, Matthew Maher, Chris Messina, Sienna Miller, Miguel, Zoe Saldana, Chris Cooper, Titus Welliver, Max Casella, Christian Clemenson, J.D. Evermore","A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.",6.4,50933,"$108,000,000 ","$10,378,555 ",22678555.00,49,162,303
tt0795493,Sogni e delitti,Cassandra's Dream,2007,2/1/2008,"Crime, Drama, Romance",108,"USA, UK, France",English,Woody Allen,Woody Allen,Iberville Productions,"Ewan McGregor, Colin Farrell, Peter-Hugo Daly, John Benfield, Clare Higgins, Ashley Madekwe, Andrew Howard, Hayley Atwell, Sally Hawkins, Keith Smee, Stephen Noonan, Dan Carter, Richard Lintern, Jennifer Higham, Lee Whitlock","The tale of two brothers with serious financial woes. When a third party proposes they turn to crime, things go badly and the two become enemies.",6.7,49553,GBP 13000000,"$973,018 ",22687639.00,49,144,160
tt7390646,La legge dei piรน forti,Black and Blue,2019,10/25/2019,"Action, Crime, Drama",108,USA,English,Deon Taylor,Peter A. Dowling,Hidden Empire Film Group,"Naomie Harris, Tyrese Gibson, Frank Grillo, Mike Colter, Reid Scott, Beau Knapp, Nafessa Williams, James Moses Black, Carsyn Taylor, Lucky Johnson, Deneen Tyler, Michael Papajohn, Nelson Bonilla, Frankie Smith, Oscar Gale",A rookie New Orleans police officer is forced to balance her identity as a black woman after she witnesses two corrupt cops committing murder.,6.3,13332,"$12,000,000 ","$22,055,313 ",22741061.00,54,306,77
tt0080365,American Gigolo,American Gigolo,1980,8/30/1980,"Crime, Drama, Mystery",117,USA,"English, Swedish, French, German",Paul Schrader,Paul Schrader,Paramount Pictures,"Richard Gere, Lauren Hutton, Hector Elizondo, Nina van Pallandt, Bill Duke, Brian Davies, K Callan, Tom Stewart, Patricia Carr, David Cryer, Carole Cook, Carol Bruce, Frances Bergen, Macdonald Carey, William Dozier","A Los Angeles male escort, who mostly caters to an older female clientรจle, is accused of a murder which he did not commit.",6.3,21067,"$4,800,000 ","$22,743,674 ",22743674.00,57,77,54
tt0081777,Xanadu,Xanadu,1980,8/8/1980,"Fantasy, Musical, Romance",96,USA,English,Robert Greenwald,"Richard Christian Danus, Marc Reid Rubel",Universal Pictures,"Olivia Newton-John, Gene Kelly, Michael Beck, James Sloyan, Dimitra Arliss, Katie Hanley, Fred McCarren, Renn Woods, Sandahl Bergman, Lynn Latham, Melinda Phelps, Cherise Bates, Juliette Marshall, Marilyn Tokuda, Yvette Van Voorhees",A struggling artist living in Los Angeles meets a girl who may hold the key to his happiness.,5.2,11775,"$20,000,000 ","$22,762,571 ",22762571.00,35,325,57
tt0077369,Convoy - Trincea d'asfalto,Convoy,1978,10/28/1978,"Action, Drama",110,USA,English,Sam Peckinpah,"Bill Norton, Bill Norton",EMI Films,"Kris Kristofferson, Ali MacGraw, Ernest Borgnine, Burt Young, Madge Sinclair, Franklyn Ajaye, Brian Davies, Seymour Cassel, Cassie Yates, Walter Kelley, Jackson D. Kane, Billy Hughes, Whitey Hughes, Bill Coontz, Tommy J. Huff","Truckers form a mile long ""convoy"" in support of a trucker's vendetta with an abusive sheriff...Based on the country song of same title by C.W. McCall.",6.4,14811,"$12,000,000 ","$22,765,081 ",22765081.00,47,100,80
tt0101912,Paura d'amare,Frankie and Johnny,1991,10/11/1991,"Comedy, Drama, Romance",118,USA,English,Garry Marshall,"Terrence McNally, Terrence McNally",Paramount Pictures,"Al Pacino, Michelle Pfeiffer, Hector Elizondo, Nathan Lane, Kate Nelligan, Jane Morris, Greg Lewis, Al Fann, Ele Keats, Fernando Lรณpez, Glenn Plummer, Tim Hopper, Harvey Miller, Sean O'Bryan, Goldie McLaughlin","Johnny has just been released from prison, and gets a job in a cafรฉ beside waitress Frankie. Frankie is a bit of a loner, but Johnny is determined their romance will blossom.",6.8,28372,"$29,000,000 ","$22,773,535 ",22773535.00,66,86,29
